product_id,customer_id,order_id,order_date,amount,name,email,location,category,price
180,58,530,11-09-2024,1562.41,Stephanie Dean,hollybowen@sanchez-hernandez.biz,Hyderabad,Home,858.95
49,127,531,07-01-2025,4345.18,Katherine Pittman,lucas89@collins.com,Chennai,Toys,824.6
175,269,532,29-08-2024,2766.9,Joseph Miller,ocastillo@gmail.com,Bangalore,Toys,925.03
72,303,533,01-05-2025,4243.09,Anthony Smith,amandalee@mueller-christian.com,Chennai,Fashion,362.63
102,433,534,13-10-2024,4369.51,Amanda Roach MD,shannon10@williams-cooper.com,Hyderabad,Electronics,509.29
27,316,535,30-03-2025,1925.69,Jason Gilbert,qlarson@perez-bullock.com,Bangalore,Electronics,60.77
8,149,536,11-12-2024,2465.61,Susan Boyd,jessicatorres@gmail.com,Delhi,Home,1687.06
183,206,537,31-05-2025,3851.96,Brianna Davis,destinyrodriguez@cruz.biz,Kolkata,Home,1707.21
153,156,538,03-07-2025,3091.9,Thomas Morrison,dominique44@wilson.com,Bangalore,Toys,1555.62
132,323,539,22-06-2025,1885.54,Christy Hall,ariel62@hotmail.com,Chennai,Fashion,107.07
185,490,540,09-01-2025,424.27,Robert Alexander,rachel75@yahoo.com,Kolkata,Fashion,145.0
172,414,541,02-06-2025,1226.62,Jason Barry,brittany84@jones.com,Pune,Electronics,1363.8
24,42,542,18-12-2024,2292.29,Jeffrey Smith,thompsonjennifer@mendoza-novak.org,Mumbai,Fashion,1285.37
15,391,543,24-08-2024,4933.99,David Sanchez,justin03@yahoo.com,Bangalore,Toys,884.08
134,220,544,06-10-2024,499.41,Colleen Smith,fcosta@gmail.com,Chennai,Toys,1935.48
7,79,545,18-01-2025,381.58,Andrew Ferguson,ganderson@martin.com,Mumbai,Electronics,686.59
15,104,546,04-02-2025,3304.37,Samantha Perry,curtismichelle@gmail.com,Mumbai,Toys,884.08
2,192,547,11-11-2024,3259.32,Garrett Taylor,gkim@hotmail.com,Chennai,Fashion,460.28
128,118,548,05-09-2024,4418.97,Amber Barnes,joshua35@gmail.com,Mumbai,Sports,734.19
75,260,549,28-05-2025,2702.47,William Manning,phall@guerrero-stein.com,Delhi,Books,867.38
138,409,550,25-11-2024,4237.4,Kathleen Martinez,alvaradowilliam@hotmail.com,Delhi,Books,1358.71
121,174,551,23-08-2024,1519.7,Scott Barry,harveyalexander@ochoa.org,Kolkata,Sports,1739.18
139,266,552,10-01-2025,3054.88,Mark Pierce,paul52@gmail.com,Mumbai,Fashion,100.73
148,414,553,22-06-2025,4488.25,Jason Barry,brittany84@jones.com,Pune,Books,1135.82
134,169,554,26-10-2024,2910.02,Mr. Mark Garrison,zcochran@gmail.com,Kolkata,Toys,1935.48
25,186,555,29-10-2024,768.68,Paul Bailey,matthewjohnson@yahoo.com,Delhi,Sports,568.65
40,344,556,01-09-2024,4271.84,Jennifer Cole,denisele@roach-ramsey.com,Hyderabad,Fashion,627.73
120,318,557,04-11-2024,2058.95,Kevin Thompson,michaelcoleman@powell.com,Bangalore,Sports,1102.52
140,193,558,16-09-2024,4165.36,Patty Romero,wheelerheather@martinez.info,Hyderabad,Electronics,998.46
87,396,559,01-11-2024,2098.36,Danielle Murillo,thoover@savage.com,Kolkata,Sports,376.53
56,134,560,25-05-2025,205.73,Michael Ward,smithelizabeth@hotmail.com,Kolkata,Books,1029.48
144,315,561,08-10-2024,4241.5,Cynthia Smith,hwashington@kaiser.com,Bangalore,Fashion,358.48
136,167,562,13-10-2024,1887.06,Anthony Davis,nwu@vaughn.com,Pune,Home,1249.83
196,331,563,16-07-2025,3801.88,Robert Cherry,mpotter@barajas.com,Mumbai,Toys,1613.49
72,78,564,08-03-2025,2830.46,Katherine Anderson,chad14@yahoo.com,Bangalore,Fashion,362.63
13,481,565,27-10-2024,4379.92,Barbara Phillips,samanthaperez@parsons.com,Hyderabad,Books,1778.25
138,235,566,05-12-2024,2247.47,Mr. Jeffrey Morris,david82@gmail.com,Mumbai,Books,1358.71
175,380,567,24-03-2025,3366.34,Mark Arroyo,franklindaniel@gmail.com,Pune,Toys,925.03
102,416,568,08-01-2025,3341.5,Christopher Fleming,bobby73@david.biz,Pune,Electronics,509.29
52,108,569,29-05-2025,1974.94,Timothy Lambert,alexandermurphy@garcia.com,Hyderabad,Home,742.06
69,89,570,31-12-2024,587.16,Jonathan Thompson,robertbrown@gmail.com,Hyderabad,Sports,903.21
193,74,571,12-05-2025,2541.67,Willie Taylor,vgeorge@yahoo.com,Mumbai,Books,784.58
97,164,572,21-03-2025,3395.23,Richard Wright,jacqueline48@yahoo.com,Chennai,Sports,1835.18
114,214,573,26-04-2025,2710.43,Lisa Butler,meganprice@hotmail.com,Mumbai,Electronics,1564.56
54,406,574,15-08-2025,546.05,Jennifer Smith,browncarrie@gmail.com,Mumbai,Sports,846.63
50,9,575,26-10-2024,1838.13,David Meza,eddie27@gmail.com,Mumbai,Electronics,239.79
155,35,576,30-04-2025,1947.48,Andrew White,lauren82@yahoo.com,Mumbai,Sports,74.64
180,176,577,20-05-2025,843.87,Christopher Wells,lindasanchez@gmail.com,Kolkata,Home,858.95
24,403,578,20-07-2025,456.4,Helen Grimes,jmiller@brown-brewer.biz,Kolkata,Fashion,1285.37
191,29,579,19-12-2024,3362.07,Spencer Richardson,danielle78@meza.com,Hyderabad,Electronics,1226.48
148,187,580,02-02-2025,1565.46,Brent Powers,williamslisa@hotmail.com,Pune,Books,1135.82
111,490,581,14-06-2025,1378.91,Robert Alexander,rachel75@yahoo.com,Kolkata,Home,527.04
159,93,582,07-03-2025,1623.5,Brenda Villegas,lsheppard@lawrence.info,Hyderabad,Electronics,1762.24
101,270,583,28-10-2024,1421.64,Maria Williams,josephrosales@gmail.com,Bangalore,Toys,808.97
5,205,584,18-01-2025,1870.73,Angela Forbes,adamlee@matthews.info,Delhi,Fashion,497.41
19,47,585,22-01-2025,3090.54,Whitney Cox,gbarnes@hotmail.com,Delhi,Books,1157.66
183,189,586,19-09-2024,2794.77,Christopher Johnson,william88@hotmail.com,Mumbai,Home,1707.21
141,135,587,20-06-2025,1650.2,Melissa Bryant,emilyvillanueva@gmail.com,Kolkata,Electronics,706.4
103,461,588,10-03-2025,4399.62,Robert Washington,lopezstephanie@benjamin.org,Mumbai,Fashion,458.28
74,445,589,06-12-2024,1675.39,Christine Anthony,mwalker@gibson-nguyen.com,Bangalore,Toys,1998.31
13,181,590,04-02-2025,4328.26,Anthony Forbes,richardstheresa@gmail.com,Mumbai,Books,1778.25
54,409,591,13-06-2025,884.17,Kathleen Martinez,alvaradowilliam@hotmail.com,Delhi,Sports,846.63
109,466,592,03-11-2024,3890.95,Deborah Hernandez,hernandezmatthew@williams.com,Bangalore,Toys,1181.3
17,298,593,25-10-2024,3594.23,Julie Poole,tallen@yahoo.com,Delhi,Books,1566.45
49,121,594,27-12-2024,2196.18,Jennifer Wagner,matthewpittman@malone.com,Hyderabad,Toys,824.6
47,234,595,20-01-2025,3949.01,Laura Walker,eyoung@hotmail.com,Pune,Sports,1172.23
178,428,596,20-04-2025,340.88,Richard Ortega,danielarmstrong@hotmail.com,Pune,Home,985.62
45,316,597,12-10-2024,4038.45,Jason Gilbert,qlarson@perez-bullock.com,Bangalore,Home,695.78
83,395,598,19-05-2025,4092.64,Michael Duncan,jamesturner@graham.com,Mumbai,Home,956.36
125,210,599,28-08-2024,345.56,Tammy Hunter,bradleypratt@gmail.com,Delhi,Books,464.33
69,149,600,07-01-2025,4888.58,Susan Boyd,jessicatorres@gmail.com,Delhi,Sports,903.21
150,86,601,18-06-2025,1769.87,Jonathan Roberts,michael03@hotmail.com,Mumbai,Sports,1904.47
123,337,602,01-12-2024,1752.01,Rebekah Gonzalez,mooreheather@gmail.com,Chennai,Fashion,1067.22
79,472,603,04-08-2025,709.92,Michael Alvarez,timothy28@yahoo.com,Delhi,Home,760.38
143,496,604,25-02-2025,774.37,Victor Logan,carolyn97@hotmail.com,Delhi,Home,77.78
25,304,605,24-01-2025,2633.1,Michael Cunningham,tiffanywolfe@hotmail.com,Bangalore,Sports,568.65
146,28,606,04-07-2025,1113.51,Randy Henderson,joshua25@yahoo.com,Hyderabad,Books,931.8
162,407,607,08-01-2025,831.76,Hannah Patrick,youngmichael@hernandez.info,Chennai,Books,1967.66
37,408,608,27-12-2024,2209.08,Tristan Sanchez,wgoodwin@miller.com,Chennai,Fashion,1652.79
177,227,609,04-02-2025,3950.13,Carrie Henderson,holtchristian@black.com,Kolkata,Fashion,582.83
153,19,610,16-07-2025,2874.19,Kenneth Conway,benjaminspence@hotmail.com,Pune,Toys,1555.62
169,166,611,28-07-2025,1722.6,Michelle Brewer,carolnguyen@gmail.com,Chennai,Books,541.84
157,155,612,10-12-2024,2805.75,Dustin Gutierrez,xbyrd@shaw.com,Bangalore,Electronics,1888.15
190,117,613,07-11-2024,4062.65,Joseph Long,fharris@hotmail.com,Pune,Home,1193.54
64,116,614,12-10-2024,3722.0,James Singh,jasonsavage@medina.com,Delhi,Electronics,1298.51
33,387,615,03-05-2025,371.94,Jerome Bush,patricia01@montoya-fuller.com,Bangalore,Toys,101.38
66,23,616,17-04-2025,2360.32,Christopher Booth,qperkins@thomas-wells.info,Delhi,Books,502.59
45,21,617,16-02-2025,4716.27,Michael Townsend,mariakelley@lopez-murphy.com,Pune,Home,695.78
87,301,618,15-02-2025,4335.68,Jacqueline Briggs,nicholsjulie@adkins.com,Mumbai,Sports,376.53
163,204,619,23-02-2025,4319.09,Shirley Walsh,eddiegriffin@yahoo.com,Kolkata,Books,330.66
57,285,620,31-01-2025,2012.22,Richard Carrillo,jacquelinekennedy@rodriguez.com,Chennai,Sports,978.1
166,153,621,11-02-2025,315.03,David Allen,yvette48@yahoo.com,Chennai,Fashion,1537.03
127,129,622,27-08-2024,1520.28,Crystal Smith,anthony25@smith.com,Mumbai,Toys,504.66
119,155,623,31-08-2024,1290.38,Dustin Gutierrez,xbyrd@shaw.com,Bangalore,Sports,455.96
125,34,624,27-09-2024,3268.75,Anne Campbell,angela07@hotmail.com,Mumbai,Books,464.33
183,164,625,27-07-2025,1525.33,Richard Wright,jacqueline48@yahoo.com,Chennai,Home,1707.21
168,202,626,06-01-2025,2445.07,David Clark,jacksondaniel@martin.org,Hyderabad,Home,510.04
76,237,627,30-03-2025,2881.1,Heather Carr,rperry@wilson-murphy.biz,Kolkata,Books,228.99
93,152,628,13-02-2025,1837.09,Anna Jackson,stephanie23@hotmail.com,Delhi,Home,260.79
194,299,629,31-07-2025,2802.87,Karen Bell,kennethwhitaker@yahoo.com,Bangalore,Fashion,724.3
14,239,630,24-07-2025,2650.84,Samuel Hill,ggarcia@gray.com,Pune,Fashion,135.19
86,413,631,31-12-2024,1183.4,Kathryn Ross,gonzalezcharles@gmail.com,Kolkata,Toys,1555.37
33,347,632,29-03-2025,895.98,Joanna Sanchez,jasonmiller@hotmail.com,Chennai,Toys,101.38
195,464,633,18-10-2024,3495.25,Raven Jordan,dylan98@hotmail.com,Bangalore,Electronics,645.55
120,235,634,19-01-2025,4615.34,Mr. Jeffrey Morris,david82@gmail.com,Mumbai,Sports,1102.52
8,208,635,30-12-2024,4315.86,Megan Parker,ojohnson@yahoo.com,Pune,Home,1687.06
132,220,636,24-07-2025,4858.66,Colleen Smith,fcosta@gmail.com,Chennai,Fashion,107.07
127,104,637,26-06-2025,2078.29,Samantha Perry,curtismichelle@gmail.com,Mumbai,Toys,504.66
31,404,638,19-09-2024,3546.03,Christopher Green,jennifer11@long.com,Bangalore,Books,396.28
124,33,639,07-02-2025,3959.45,Stephanie Hernandez,wisejeremy@ortega-dyer.com,Delhi,Toys,340.22
58,253,640,05-09-2024,350.22,Heather Hunter,ehayes@sullivan.com,Mumbai,Books,527.21
161,40,641,07-08-2025,2696.15,Anna Gray,walkerdawn@hernandez-norton.com,Hyderabad,Books,913.9
156,385,642,12-01-2025,2089.52,Benjamin King,vnguyen@anderson.com,Delhi,Toys,930.73
87,478,643,23-03-2025,1541.76,Vincent Freeman,pjohnson@gmail.com,Mumbai,Sports,376.53
144,385,644,07-12-2024,3844.74,Benjamin King,vnguyen@anderson.com,Delhi,Fashion,358.48
172,4,645,24-07-2025,791.22,Matthew Hall,lisa35@wheeler.com,Pune,Electronics,1363.8
195,463,646,11-11-2024,3556.58,Karen Cunningham,brandonlang@hotmail.com,Kolkata,Electronics,645.55
125,311,647,28-03-2025,2576.25,Cynthia Hayes,huangdavid@pittman-hamilton.net,Hyderabad,Books,464.33
90,213,648,11-09-2024,2545.69,Nicole Davis,jordanchristopher@sanchez-chandler.net,Bangalore,Home,1199.96
99,232,649,12-10-2024,2499.49,Jordan Fowler,bmoore@yahoo.com,Chennai,Toys,261.16
48,246,650,28-07-2025,4320.94,Scott Aguilar,debbiereed@yahoo.com,Chennai,Sports,293.93
156,111,651,23-01-2025,3942.68,Kara Patterson,sabrina31@lopez.net,Chennai,Toys,930.73
30,373,652,04-06-2025,1726.72,Matthew Gilbert,petersonlaura@miller-black.com,Kolkata,Toys,314.02
101,251,653,07-10-2024,2699.46,Jacob Bond,delacruzjennifer@williams-young.net,Delhi,Toys,808.97
184,351,654,17-11-2024,924.67,Joel Page II,usoto@hotmail.com,Hyderabad,Books,1129.12
113,155,655,24-10-2024,3175.3,Dustin Gutierrez,xbyrd@shaw.com,Bangalore,Fashion,395.76
150,256,656,28-07-2025,431.22,Matthew Smith,monicaferguson@gmail.com,Hyderabad,Sports,1904.47
19,214,657,21-12-2024,2600.15,Lisa Butler,meganprice@hotmail.com,Mumbai,Books,1157.66
150,114,658,26-12-2024,1758.52,Jonathan Bryant,riverarebecca@patel.biz,Delhi,Sports,1904.47
53,205,659,24-11-2024,4402.23,Angela Forbes,adamlee@matthews.info,Delhi,Toys,708.52
16,161,660,09-03-2025,4723.35,Katie Wilson,umalone@smith-gutierrez.com,Mumbai,Sports,973.59
197,71,661,07-06-2025,686.21,Anna Hernandez,foxkeith@santiago.info,Pune,Home,1226.87
17,190,662,25-03-2025,2298.31,Joshua Flores,samantha50@stokes-roberts.com,Chennai,Books,1566.45
132,289,663,22-10-2024,2708.75,Jessica Russell,amanda53@hotmail.com,Delhi,Fashion,107.07
51,94,664,11-05-2025,4026.76,Jamie Sullivan,emoreno@flores.net,Hyderabad,Home,1633.03
158,400,665,24-10-2024,722.55,Samuel Austin,barrykimberly@gmail.com,Kolkata,Sports,515.97
16,2,666,26-11-2024,1641.92,Julia George,yaguilar@hotmail.com,Chennai,Sports,973.59
9,337,667,20-09-2024,817.61,Rebekah Gonzalez,mooreheather@gmail.com,Chennai,Electronics,1575.26
20,25,668,08-02-2025,4855.49,Shane Johnson,boydkristen@elliott.com,Bangalore,Electronics,1281.76
99,440,669,07-01-2025,2277.1,Malik Snyder,sherryvargas@yahoo.com,Pune,Toys,261.16
181,136,670,05-05-2025,3362.83,Andrew Tanner,mcole@hotmail.com,Chennai,Toys,1009.02
22,14,671,11-12-2024,1687.92,Cynthia Wells,jennifer35@gmail.com,Bangalore,Home,682.89
91,334,672,10-02-2025,1754.0,Corey Larson,allison89@santiago.com,Mumbai,Sports,998.63
26,232,673,01-02-2025,1368.61,Jordan Fowler,bmoore@yahoo.com,Chennai,Sports,1252.1
180,448,674,16-05-2025,4783.87,Rita Wilson,youngbrandon@ortiz.com,Chennai,Home,858.95
149,301,675,06-10-2024,2114.8,Jacqueline Briggs,nicholsjulie@adkins.com,Mumbai,Books,1575.45
81,344,676,21-10-2024,3528.19,Jennifer Cole,denisele@roach-ramsey.com,Hyderabad,Fashion,1893.81
122,473,677,23-04-2025,4890.29,Heather Harris,erikrobinson@hotmail.com,Bangalore,Fashion,1934.19
104,250,678,10-06-2025,401.43,Shannon Pham,joseph68@kemp.info,Bangalore,Sports,1091.9
38,184,679,01-09-2024,1858.46,Theresa Stephens,warneralyssa@yahoo.com,Delhi,Fashion,157.48
193,94,680,17-03-2025,4552.71,Jamie Sullivan,emoreno@flores.net,Hyderabad,Books,784.58
177,214,681,24-10-2024,3758.04,Lisa Butler,meganprice@hotmail.com,Mumbai,Fashion,582.83
113,204,682,24-11-2024,1788.5,Shirley Walsh,eddiegriffin@yahoo.com,Kolkata,Fashion,395.76
158,388,683,15-08-2024,4577.71,Michelle Beck,angelaanderson@campbell-miller.info,Chennai,Sports,515.97
61,97,684,07-09-2024,2194.81,Jordan Hale,lopeztheodore@williams.org,Pune,Toys,159.71
157,493,685,13-06-2025,1309.18,Jenna Nguyen,samuel96@yahoo.com,Bangalore,Electronics,1888.15
116,239,686,17-01-2025,2352.44,Samuel Hill,ggarcia@gray.com,Pune,Electronics,1724.01
143,95,687,26-09-2024,2349.55,Charles Moore,kflores@hubbard.com,Bangalore,Home,77.78
167,89,688,05-12-2024,1304.84,Jonathan Thompson,robertbrown@gmail.com,Hyderabad,Electronics,436.33
111,135,689,14-07-2025,3994.18,Melissa Bryant,emilyvillanueva@gmail.com,Kolkata,Home,527.04
164,135,690,13-12-2024,1377.52,Melissa Bryant,emilyvillanueva@gmail.com,Kolkata,Fashion,798.98
150,313,691,11-07-2025,3159.48,Kyle Simpson,mjuarez@gmail.com,Delhi,Sports,1904.47
43,262,692,22-02-2025,3603.6,Crystal Thomas,andersonnancy@gmail.com,Bangalore,Books,345.24
143,50,693,25-06-2025,1731.92,Rachel Mitchell,jennifer37@brown.com,Chennai,Home,77.78
123,403,694,02-12-2024,1757.13,Helen Grimes,jmiller@brown-brewer.biz,Kolkata,Fashion,1067.22
80,409,695,10-07-2025,1305.11,Kathleen Martinez,alvaradowilliam@hotmail.com,Delhi,Electronics,290.94
198,157,696,26-04-2025,3776.06,Whitney Roberts,vperkins@meyers.com,Chennai,Fashion,1685.14
49,386,697,11-12-2024,1715.67,Sydney Jennings,ssimpson@hotmail.com,Kolkata,Toys,824.6
94,14,698,11-01-2025,4944.49,Cynthia Wells,jennifer35@gmail.com,Bangalore,Sports,608.44
124,324,699,20-02-2025,4222.23,Joshua Gonzalez,michaelrojas@ross-ramsey.com,Bangalore,Toys,340.22
108,216,700,31-05-2025,2100.13,Michelle Maddox,teresa20@hotmail.com,Chennai,Home,1106.29
148,359,701,09-05-2025,3680.46,Colin Serrano,angela48@riddle.com,Mumbai,Books,1135.82
55,391,702,13-10-2024,460.17,David Sanchez,justin03@yahoo.com,Bangalore,Sports,267.1
138,117,703,27-11-2024,2712.8,Joseph Long,fharris@hotmail.com,Pune,Books,1358.71
185,2,704,24-02-2025,805.9,Julia George,yaguilar@hotmail.com,Chennai,Fashion,145.0
139,192,705,16-02-2025,3108.18,Garrett Taylor,gkim@hotmail.com,Chennai,Fashion,100.73
81,389,706,20-05-2025,4319.34,Michael Allen,alvaradodale@hotmail.com,Hyderabad,Fashion,1893.81
88,460,707,12-11-2024,1560.99,Diane Lawrence,jeffreyodonnell@garza.com,Bangalore,Electronics,629.92
116,157,708,14-02-2025,1129.4,Whitney Roberts,vperkins@meyers.com,Chennai,Electronics,1724.01
128,387,709,12-06-2025,4845.25,Jerome Bush,patricia01@montoya-fuller.com,Bangalore,Sports,734.19
180,9,710,10-10-2024,4512.78,David Meza,eddie27@gmail.com,Mumbai,Home,858.95
172,15,711,05-06-2025,2585.19,Alec Nichols,knightpaul@gmail.com,Pune,Electronics,1363.8
5,300,712,30-04-2025,2559.81,Alyssa Black,colinlopez@gmail.com,Pune,Fashion,497.41
160,136,713,05-07-2025,910.73,Andrew Tanner,mcole@hotmail.com,Chennai,Sports,179.91
8,365,714,11-05-2025,4603.27,Paul Garcia,ryanpope@yahoo.com,Mumbai,Home,1687.06
65,416,715,17-04-2025,3348.11,Christopher Fleming,bobby73@david.biz,Pune,Fashion,1356.77
45,70,716,22-03-2025,4961.81,Carolyn Joseph,qhernandez@gmail.com,Mumbai,Home,695.78
152,381,717,11-01-2025,4326.29,Christine Proctor,justin00@jones.biz,Delhi,Sports,550.06
16,319,718,23-04-2025,3996.18,Jesus Hale,maxwelljamie@gmail.com,Mumbai,Sports,973.59
114,224,719,22-04-2025,4129.65,Megan Johnson,afrey@kelley.biz,Bangalore,Electronics,1564.56
169,35,720,29-05-2025,1773.5,Andrew White,lauren82@yahoo.com,Mumbai,Books,541.84
102,244,721,20-05-2025,4740.16,Carmen Rice PhD,elizabeth47@yahoo.com,Hyderabad,Electronics,509.29
67,105,722,07-01-2025,4866.75,William Love,kyle61@valdez.info,Delhi,Books,799.37
80,40,723,18-07-2025,2349.94,Anna Gray,walkerdawn@hernandez-norton.com,Hyderabad,Electronics,290.94
25,326,724,18-11-2024,1317.23,Michael Lewis,jerry93@mayer-smith.com,Bangalore,Sports,568.65
156,425,725,17-03-2025,4195.39,Kristen Gonzales,greenamy@smith-chen.net,Bangalore,Toys,930.73
13,475,726,28-11-2024,2008.23,Jacob Taylor,aaronbrowning@harding.com,Mumbai,Books,1778.25
80,460,727,19-06-2025,2644.36,Diane Lawrence,jeffreyodonnell@garza.com,Bangalore,Electronics,290.94
95,474,728,11-11-2024,1257.91,Marcus Elliott,uharris@gaines.com,Pune,Fashion,1507.4
191,456,729,16-07-2025,830.19,Lori Gomez,christina35@yahoo.com,Pune,Electronics,1226.48
41,219,730,16-12-2024,1035.15,Hannah Smith,nancy49@archer.info,Bangalore,Electronics,77.82
102,74,731,01-04-2025,3050.61,Willie Taylor,vgeorge@yahoo.com,Mumbai,Electronics,509.29
67,54,732,24-07-2025,1976.39,Trevor Campbell,granthannah@hammond.com,Delhi,Books,799.37
141,117,733,09-10-2024,196.34,Joseph Long,fharris@hotmail.com,Pune,Electronics,706.4
165,127,734,23-03-2025,2887.43,Katherine Pittman,lucas89@collins.com,Chennai,Fashion,234.27
34,309,735,07-04-2025,751.37,Brianna Bowman,arthur29@hotmail.com,Hyderabad,Electronics,845.28
66,483,736,01-05-2025,1550.24,Sarah Moore,lauriecastro@gmail.com,Mumbai,Books,502.59
133,374,737,27-04-2025,1317.61,Carrie Gibson,thomas83@yahoo.com,Pune,Books,1567.95
141,69,738,06-02-2025,1724.79,Jonathan Bell,cferrell@buck-jackson.com,Kolkata,Electronics,706.4
138,125,739,28-11-2024,772.94,Gina Gray,johnsonpatricia@hotmail.com,Delhi,Books,1358.71
43,398,740,06-12-2024,2126.84,Luis Green,claydustin@montoya-hernandez.com,Kolkata,Books,345.24
155,390,741,10-09-2024,589.61,Crystal Mckinney,stephanie09@yahoo.com,Delhi,Sports,74.64
77,436,742,28-06-2025,2583.95,Latasha Sandoval,shannonmargaret@gmail.com,Chennai,Books,465.54
7,12,743,01-01-2025,1688.89,David Hodges,tracy56@brown.com,Hyderabad,Electronics,686.59
175,126,744,20-09-2024,733.59,Melissa Williams,dawsonmatthew@austin-bird.com,Mumbai,Toys,925.03
114,362,745,28-12-2024,2225.49,Jordan Ford,janet18@griffin.com,Delhi,Electronics,1564.56
50,321,746,06-09-2024,3006.19,Julian Garza,michael25@hotmail.com,Bangalore,Electronics,239.79
59,120,747,02-01-2025,1031.76,Marcus Dickerson MD,ocarr@davis.biz,Chennai,Home,1457.12
37,267,748,13-07-2025,1031.38,Cindy Perkins,ellisjulie@dawson.org,Kolkata,Fashion,1652.79
165,219,749,04-02-2025,4350.82,Hannah Smith,nancy49@archer.info,Bangalore,Fashion,234.27
117,132,750,20-06-2025,1602.36,Michael Tran,jose77@garcia-lucas.com,Kolkata,Sports,1745.92
41,330,751,25-09-2024,4175.45,Natalie Fox,fordbriana@dillon-donaldson.info,Mumbai,Electronics,77.82
89,221,752,26-12-2024,4467.76,Rick Smith,meyermichael@young.com,Chennai,Fashion,1195.74
32,363,753,15-10-2024,1778.58,Shannon Noble,usalazar@gmail.com,Mumbai,Sports,1197.12
74,360,754,15-09-2024,4789.92,Amanda Nguyen,wardnathan@gmail.com,Delhi,Toys,1998.31
26,277,755,29-07-2025,3739.64,Maria Hunter,glendacoleman@tucker.com,Delhi,Sports,1252.1
29,466,756,29-04-2025,3317.45,Deborah Hernandez,hernandezmatthew@williams.com,Bangalore,Sports,1990.59
76,166,757,07-04-2025,384.72,Michelle Brewer,carolnguyen@gmail.com,Chennai,Books,228.99
111,201,758,31-03-2025,2897.76,Michael Clark,marthastone@yahoo.com,Mumbai,Home,527.04
11,410,759,17-11-2024,4215.85,Edward Young,gwalters@yahoo.com,Mumbai,Fashion,303.5
31,191,760,04-12-2024,3486.49,Emily Bennett,zgreen@yahoo.com,Kolkata,Books,396.28
125,292,761,02-07-2025,2829.88,Matthew Daniel,jacksonebony@hotmail.com,Chennai,Books,464.33
98,112,762,15-08-2025,1662.93,Joshua Rhodes,ohogan@reynolds-landry.com,Pune,Electronics,1273.43
183,198,763,05-02-2025,1969.89,Kevin Allen,wrightsarah@frazier.info,Bangalore,Home,1707.21
138,318,764,09-06-2025,3189.2,Kevin Thompson,michaelcoleman@powell.com,Bangalore,Books,1358.71
172,324,765,17-03-2025,3537.16,Joshua Gonzalez,michaelrojas@ross-ramsey.com,Bangalore,Electronics,1363.8
112,50,766,26-01-2025,3442.31,Rachel Mitchell,jennifer37@brown.com,Chennai,Toys,244.83
108,473,767,04-09-2024,1134.37,Heather Harris,erikrobinson@hotmail.com,Bangalore,Home,1106.29
158,90,768,24-06-2025,4402.22,Mark Montoya,oedwards@hardin.com,Pune,Sports,515.97
181,496,769,25-06-2025,2004.93,Victor Logan,carolyn97@hotmail.com,Delhi,Toys,1009.02
192,26,770,24-12-2024,1417.34,Sheryl Erickson,kanekevin@george.biz,Pune,Sports,1960.98
138,210,771,23-03-2025,2431.23,Tammy Hunter,bradleypratt@gmail.com,Delhi,Books,1358.71
97,279,772,16-06-2025,3246.85,Laura Brown,thomas59@hotmail.com,Delhi,Sports,1835.18
14,380,773,28-07-2025,4961.8,Mark Arroyo,franklindaniel@gmail.com,Pune,Fashion,135.19
3,358,774,21-01-2025,1916.05,Julie Martin,alozano@gmail.com,Kolkata,Fashion,1934.4
80,116,775,06-02-2025,3310.82,James Singh,jasonsavage@medina.com,Delhi,Electronics,290.94
189,177,776,22-12-2024,2681.56,Brian Monroe,youngalan@yahoo.com,Chennai,Books,695.07
86,394,777,06-05-2025,1410.76,Phillip Smith,brownrachel@hotmail.com,Delhi,Toys,1555.37
47,149,778,22-03-2025,3897.69,Susan Boyd,jessicatorres@gmail.com,Delhi,Sports,1172.23
184,500,779,30-11-2024,4002.4,Diana Ramirez,hreyes@yahoo.com,Hyderabad,Books,1129.12
23,414,780,31-07-2025,533.1,Jason Barry,brittany84@jones.com,Pune,Sports,410.81
183,188,781,08-08-2025,3365.26,Elizabeth Ruiz,andrewsevan@bailey.com,Mumbai,Home,1707.21
198,17,782,19-06-2025,1144.61,Christopher Wheeler,agonzalez@yahoo.com,Pune,Fashion,1685.14
147,326,783,17-10-2024,1608.36,Michael Lewis,jerry93@mayer-smith.com,Bangalore,Toys,685.88
197,36,784,06-07-2025,4963.54,Charles Reyes,thomas14@yahoo.com,Delhi,Home,1226.87
198,468,785,17-02-2025,633.65,Christopher Hardy,rachel22@williams-russo.org,Mumbai,Fashion,1685.14
186,165,786,06-03-2025,1271.48,Dominique Browning MD,johnsonjennifer@maynard.com,Chennai,Home,266.97
86,15,787,09-05-2025,4150.63,Alec Nichols,knightpaul@gmail.com,Pune,Toys,1555.37
8,258,788,17-11-2024,3504.63,Robert Lin,cassandrasmith@holden.org,Hyderabad,Home,1687.06
48,156,789,13-01-2025,3216.99,Thomas Morrison,dominique44@wilson.com,Bangalore,Sports,293.93
132,271,790,13-08-2025,1402.29,Connie Rich,dennis89@hotmail.com,Delhi,Fashion,107.07
4,369,791,30-07-2025,3034.2,Jack Baker,chernandez@hotmail.com,Pune,Electronics,790.78
140,343,792,07-06-2025,1379.15,Austin King,angela51@gomez-arnold.com,Chennai,Electronics,998.46
166,252,793,01-02-2025,2640.49,Raymond Robertson,xtran@petty.com,Chennai,Fashion,1537.03
